Date,SP15,Congestion,Loss,MEC
10/30/2010,28.13,0.03,-1.07,29.17
10/31/2010,26.56,0.00,-1.15,27.71
11/1/2010,31.07,-0.66,-1.23,32.97
11/2/2010,33.74,-0.18,-1.31,35.23
11/3/2010,33.32,0.01,-1.18,34.48
11/4/2010,34.56,0.00,-1.25,35.81
11/5/2010,33.75,-0.02,-1.37,35.14
11/6/2010,31.22,0.03,-1.32,32.51
11/7/2010,28.22,-0.43,-1.56,30.22
11/8/2010,25.65,-1.37,-1.28,28.30
11/9/2010,36.01,0.00,-1.31,37.32
11/10/2010,34.93,-0.02,-1.29,36.24
11/11/2010,35.92,0.12,-1.37,37.16
11/12/2010,35.87,0.00,-1.11,36.98
11/13/2010,32.63,0.00,-1.19,33.82
11/14/2010,31.70,0.00,-1.61,33.30
11/15/2010,33.63,-0.02,-1.41,35.06
11/16/2010,32.09,0.01,-1.37,33.44
11/17/2010,31.58,0.00,-1.36,32.94
11/18/2010,32.96,-0.01,-1.54,34.50
11/19/2010,34.64,0.00,-1.61,36.25
11/20/2010,30.21,0.00,-1.63,31.83
11/21/2010,30.50,0.00,-1.70,32.20
11/22/2010,34.13,0.00,-1.71,35.84
11/23/2010,36.11,0.00,-1.68,37.79
11/24/2010,36.94,0.00,-1.72,38.66
11/25/2010,32.82,0.00,-1.84,34.66
11/26/2010,33.33,0.00,-1.58,34.91
11/27/2010,33.42,0.00,-1.60,35.02
11/28/2010,32.67,-0.03,-1.77,34.47
11/29/2010,39.44,0.01,-1.80,41.24
11/30/2010,42.01,0.01,-2.04,44.03
12/1/2010,40.32,-0.02,-2.05,42.39
12/2/2010,35.62,0.03,-1.81,37.40
12/3/2010,34.06,0.00,-1.63,35.69
12/4/2010,33.55,0.01,-1.65,35.19
12/5/2010,33.55,0.00,-1.87,35.42
12/6/2010,38.26,0.00,-1.61,39.87
12/7/2010,38.77,0.00,-1.76,40.53
12/8/2010,36.96,0.02,-1.57,38.51
12/9/2010,34.25,0.00,-1.19,35.44
12/10/2010,35.16,0.00,-1.10,36.26
12/11/2010,35.12,0.00,-0.84,35.96
12/12/2010,34.89,0.02,-1.12,35.99
12/13/2010,36.61,0.35,-1.05,37.30
12/14/2010,33.67,0.02,-1.31,34.96
12/15/2010,34.63,0.00,-1.26,35.89
12/16/2010,36.39,0.00,-0.83,37.22
12/17/2010,33.41,0.00,-0.93,34.34
12/18/2010,28.71,0.01,-0.80,29.50
12/19/2010,26.61,0.00,-1.07,27.68
12/20/2010,30.97,0.00,-0.76,31.73
12/21/2010,31.64,0.00,-0.65,32.29
12/22/2010,31.78,0.00,-0.62,32.40
12/23/2010,30.34,0.00,-0.84,31.18
12/24/2010,29.63,0.01,-0.83,30.44
12/25/2010,28.62,0.00,-0.96,29.59
12/26/2010,28.59,0.00,-0.94,29.54
12/27/2010,32.39,0.00,-0.82,33.21
12/28/2010,33.17,0.00,-0.89,34.06
12/29/2010,30.54,0.00,-1.06,31.60
12/30/2010,32.16,0.00,-0.96,33.12
12/31/2010,30.27,0.00,-0.89,31.16
1/1/2011,32.68,0.00,-1.31,33.99
1/2/2011,33.31,0.00,-1.08,34.39
1/3/2011,34.25,0.00,-0.77,35.02
1/4/2011,39.27,0.00,-0.78,40.05
1/5/2011,35.63,0.00,-0.77,36.39
1/6/2011,34.18,0.05,-0.80,34.93
1/7/2011,34.67,0.00,-0.76,35.42
1/8/2011,35.07,0.00,-0.92,35.99
1/9/2011,35.98,0.00,-1.06,37.04
1/10/2011,38.66,0.00,-0.93,39.58
1/11/2011,37.52,0.00,-1.08,38.59
1/12/2011,35.09,0.00,-0.82,35.91
1/13/2011,34.20,0.00,-0.97,35.17
1/14/2011,32.07,0.00,-0.98,33.05
1/15/2011,30.12,0.00,-0.85,30.96
1/16/2011,30.18,0.00,-0.98,31.16
1/17/2011,32.81,0.03,-0.88,33.66
1/18/2011,33.31,0.17,-0.92,34.07
1/19/2011,31.62,0.02,-1.11,32.71
1/20/2011,31.73,0.25,-0.92,32.39
1/21/2011,29.51,-0.01,-0.92,30.44
1/22/2011,28.21,0.21,-0.68,28.69
1/23/2011,23.20,0.34,-0.61,23.47
1/24/2011,31.17,-0.38,-0.92,32.47
1/25/2011,32.85,0.30,-0.81,33.36
1/26/2011,31.65,0.16,-0.97,32.46
1/27/2011,29.96,0.00,-0.75,30.71
1/28/2011,28.61,0.00,-0.91,29.51
1/29/2011,28.57,0.76,-1.01,28.82
1/30/2011,27.35,-0.03,-1.18,28.56
1/31/2011,31.57,0.00,-0.97,32.54
2/1/2011,37.30,0.00,-0.75,38.05
2/2/2011,39.13,-0.01,-1.02,40.17
2/3/2011,35.82,0.00,-0.71,36.53
2/4/2011,38.46,0.00,-0.58,39.03
2/5/2011,36.45,-0.02,-0.40,36.86
2/6/2011,32.93,0.13,-0.73,33.53
2/7/2011,35.95,0.22,-0.61,36.34
2/8/2011,29.05,0.16,-0.68,29.57
2/9/2011,31.24,0.20,-0.70,31.74
2/10/2011,35.07,0.23,-0.83,35.67
2/11/2011,34.44,0.70,-0.64,34.38
2/12/2011,31.87,0.19,-0.77,32.45
2/13/2011,30.08,0.00,-0.84,30.92
2/14/2011,30.57,0.12,-0.54,30.99
2/15/2011,31.65,2.08,-0.48,30.05
2/16/2011,29.27,0.24,-0.73,29.77
2/17/2011,31.02,0.02,-0.77,31.76
2/18/2011,31.54,0.00,-0.84,32.38
2/19/2011,29.18,0.01,-1.08,30.25
2/20/2011,26.53,0.22,-0.89,27.20
2/21/2011,30.77,0.39,-0.90,31.29
2/22/2011,31.50,0.20,-0.61,31.92
2/23/2011,32.01,0.18,-0.88,32.70
2/24/2011,28.36,0.13,-1.05,29.28
2/25/2011,32.53,0.12,-1.13,33.54
2/26/2011,32.23,0.02,-1.21,33.43
2/27/2011,27.54,0.29,-1.07,28.32
2/28/2011,29.93,0.14,-1.00,30.79
3/1/2011,30.76,0.03,-1.03,31.76
3/2/2011,27.08,1.26,-1.00,26.83
3/3/2011,25.77,0.38,-1.00,26.40
3/4/2011,29.23,0.66,-1.22,29.80
3/5/2011,22.92,0.54,-0.90,23.28
3/6/2011,19.43,1.13,-0.98,19.27
3/7/2011,21.53,0.44,-1.03,22.12
3/8/2011,28.98,0.15,-0.86,29.69
3/9/2011,28.62,1.03,-1.04,28.62
3/10/2011,27.08,0.21,-0.71,27.59
3/11/2011,23.69,0.01,-0.94,24.62
3/12/2011,24.84,0.13,-0.77,25.49
3/13/2011,22.42,0.28,-0.75,22.89
3/14/2011,23.24,-0.01,-0.86,24.10
3/15/2011,26.64,0.04,-0.96,27.57
3/16/2011,26.13,0.01,-0.86,26.97
3/17/2011,26.99,0.09,-0.93,27.83
3/18/2011,28.30,0.00,-0.93,29.23
3/19/2011,28.46,1.19,-0.81,28.08
3/20/2011,25.15,1.16,-1.11,25.10
3/21/2011,29.18,0.41,-1.08,29.85
3/22/2011,27.40,0.19,-0.87,28.08
3/23/2011,25.62,0.28,-0.86,26.20
3/24/2011,28.94,0.30,-0.85,29.48
3/25/2011,24.21,0.05,-0.99,25.15
3/26/2011,20.53,1.25,-0.70,19.98
3/27/2011,18.16,2.01,-0.55,16.70
3/28/2011,26.19,0.53,-0.86,26.51
3/29/2011,29.48,0.29,-0.91,30.10
3/30/2011,29.00,0.47,-0.62,29.14
3/31/2011,30.49,0.53,-0.68,30.64
4/1/2011,27.52,0.02,-0.59,28.09
4/2/2011,23.33,3.79,-0.46,20.00
4/3/2011,15.11,0.60,-0.37,14.88
4/4/2011,29.50,0.33,-0.48,29.65
4/5/2011,26.26,0.58,-0.72,26.40
4/6/2011,28.46,0.90,-0.73,28.29
4/7/2011,28.57,0.14,-1.04,29.46
4/8/2011,26.38,0.55,-0.82,26.66
4/9/2011,21.60,1.58,-0.67,20.69
4/10/2011,20.35,2.27,-0.45,18.52
4/11/2011,31.19,1.39,-0.73,30.53
4/12/2011,33.72,2.27,-1.40,32.84
4/13/2011,33.83,2.64,-1.24,32.42
4/14/2011,31.11,0.64,-1.15,31.62
4/15/2011,33.21,1.37,-1.07,32.91
4/16/2011,29.21,1.17,-0.65,28.68
4/17/2011,27.88,0.01,-0.72,28.59
4/18/2011,30.84,0.00,-0.93,31.77
4/19/2011,34.54,0.02,-1.05,35.57
4/20/2011,31.69,0.01,-1.26,32.94
4/21/2011,29.37,0.23,-1.20,30.34
4/22/2011,28.78,0.00,-1.42,30.20
4/23/2011,24.64,0.00,-1.04,25.68
4/24/2011,12.55,0.00,-0.58,13.13
4/25/2011,26.10,0.30,-1.07,26.87
4/26/2011,29.14,1.32,-1.14,28.96
4/27/2011,32.44,1.76,-0.98,31.66
4/28/2011,27.74,0.01,-1.08,28.81
4/29/2011,27.10,0.14,-1.14,28.11
4/30/2011,26.72,0.28,-0.74,27.18
5/1/2011,29.00,0.00,-0.85,29.85
5/2/2011,38.28,-0.01,-1.29,39.57
5/3/2011,38.49,-0.27,-1.02,39.79
5/4/2011,32.95,-6.79,-2.02,41.76
5/5/2011,40.56,2.22,-1.80,40.15
5/6/2011,34.07,-0.11,-1.42,35.60
5/7/2011,26.78,0.00,-0.92,27.70
5/8/2011,19.20,0.00,-0.68,19.89
5/9/2011,30.62,-0.03,-0.85,31.51
5/10/2011,29.85,-0.03,-1.06,30.94
5/11/2011,27.24,0.02,-0.78,28.00
5/12/2011,26.94,0.00,-0.84,27.78
5/13/2011,31.16,0.00,-0.82,31.98
5/14/2011,20.44,0.11,-0.61,20.94
5/15/2011,12.91,0.00,-0.43,13.34
5/16/2011,21.11,-0.10,-0.90,22.11
5/17/2011,21.15,0.09,-0.95,22.01
5/18/2011,24.57,0.06,-1.09,25.59
5/19/2011,23.83,-0.06,-1.01,24.90
5/20/2011,24.41,0.00,-0.95,25.35
5/21/2011,12.28,0.00,-0.38,12.66
5/22/2011,9.17,0.00,-0.29,9.46
5/23/2011,19.60,-0.16,-0.75,20.51
5/24/2011,23.27,0.05,-0.93,24.15
5/25/2011,26.58,0.12,-0.76,27.23
5/26/2011,25.41,0.02,-0.87,26.26
5/27/2011,23.46,0.00,-0.80,24.27
5/28/2011,9.28,0.03,-0.23,9.48
5/29/2011,2.60,0.12,-0.05,2.53
5/30/2011,10.56,0.00,-0.28,10.84
5/31/2011,23.36,-0.02,-0.87,24.25
6/1/2011,26.69,0.00,-1.04,27.73
6/2/2011,24.66,-0.35,-1.19,26.21
6/3/2011,29.73,0.00,-1.12,30.84
6/4/2011,23.92,-0.23,-1.12,25.27
6/5/2011,22.64,0.01,-0.76,23.38
6/6/2011,24.39,-0.47,-1.30,26.16
6/7/2011,24.41,-0.12,-1.21,25.74
6/8/2011,25.95,0.00,-1.00,26.95
6/9/2011,31.10,0.00,-1.15,32.25
6/10/2011,26.96,0.01,-1.05,28.00
6/11/2011,19.93,0.91,-0.45,19.47
6/12/2011,16.03,0.92,-0.33,15.45
6/13/2011,25.43,0.18,-0.85,26.10
